|name        |time                   |ra        |dec      |error_radius|lle_bbbd_sig|lle_t90 |tl100      |like_best_ts|arr_flag|bii     |distance_to_closest|ext_emission_max_ene|ext_emission_max_ene_p|ext_emission_max_ene_t|ext_emission_n|gbm_cat_fluence|gbm_cat_fluence_error|gbm_cat_name|gbm_cat_t05|gbm_cat_t90|gbm_cat_t90_error|gbm_cat_t95|gcn_name  |irfs            |lat_bpl_chi2|lat_bpl_f0  |lat_bpl_f0_error|lat_bpl_index1|lat_bpl_index1_error|lat_bpl_index2|lat_bpl_index2_error|lat_bpl_timebreak|lat_bpl_timebreak_error|lat_f0      |lat_f0_error|lat_spl_chi2|lat_spl_index1|lat_spl_index1_error|late_index  |late_index_error|lii     |like_best_eiso_rf|like_best_eiso_rf_error|like_best_fluence|like_best_fluence_error|like_best_flux|like_best_flux_ene|like_best_flux_ene_error|like_best_flux_error|like_best_grbindex|like_best_grbindex_error|like_best_t0|like_best_t1|like_ext_eiso_rf|like_ext_eiso_rf_error|like_ext_fluence|like_ext_fluence_error|like_ext_flux|like_ext_flux_ene|like_ext_flux_ene_error|like_ext_flux_error|like_ext_grbindex|like_ext_grbindex_error|like_ext_t0|like_ext_t1|like_ext_ts|like_gbm_eiso_rf|like_gbm_eiso_rf_error|like_gbm_fluence|like_gbm_fluence_error|like_gbm_flux|like_gbm_flux_ene|like_gbm_flux_ene_error|like_gbm_flux_error|like_gbm_grbindex|like_gbm_grbindex_error|like_gbm_t0|like_gbm_t1|like_gbm_ts |like_lat_eiso_rf|like_lat_eiso_rf_error|like_lat_fluence|like_lat_fluence_error|like_lat_flux|like_lat_flux_ene|like_lat_flux_ene_error|like_lat_flux_error|like_lat_grbindex|like_lat_grbindex_error|like_lat_t0|like_lat_t1|like_lat_ts|lle_bbbd_sig_detected|lle_t05   |lle_t95   |luminosity_distance|redshift|su_tsinput |theta   |tl0        |tl0_lower  |tl1        |tl100_error|tl1_upper  |trigger_met    |zenith  |
+------------+-----------------------+----------+---------+------------+------------+--------+-----------+------------+--------+--------+-------------------+--------------------+----------------------+----------------------+--------------+---------------+---------------------+------------+-----------+-----------+-----------------+-----------+----------+----------------+------------+------------+----------------+--------------+--------------------+--------------+--------------------+-----------------+-----------------------+------------+------------+------------+--------------+--------------------+------------+----------------+--------+-----------------+-----------------------+-----------------+-----------------------+--------------+------------------+------------------------+--------------------+------------------+------------------------+------------+------------+----------------+----------------------+----------------+----------------------+-------------+-----------------+-----------------------+-------------------+-----------------+-----------------------+-----------+-----------+-----------+----------------+----------------------+----------------+----------------------+-------------+-----------------+-----------------------+-------------------+-----------------+-----------------------+-----------+-----------+------------+----------------+----------------------+----------------+----------------------+-------------+-----------------+-----------------------+-------------------+-----------------+-----------------------+-----------+-----------+-----------+---------------------+----------+----------+-------------------+--------+-----------+--------+-----------+-----------+-----------+-----------+-----------+---------------+--------+
|GRB201208252|2020-12-08 06:03:22.997|10 33 19.2|-28 47 24|      0.1300|      0.0000| 0.00000|  164.60001| 3.35702e+01|       0| 25.0223|             1.0300|             6000.00|                  1.00|             253.46001|          2.00|    6.68530e-06|          6.20480e-08|GRB201208252|    -11.520|     44.801|          5.97100|     33.281|GRB201208A|P8_TRANSIENT010E| 9.99000e+02| 0.00000e+00|     0.00000e+00|   0.00000e+00|         0.00000e+00|   0.00000e+00|         0.00000e+00|      0.00000e+00|            0.00000e+00| 0.00000e+00| 0.00000e+00| 9.99000e+02|   0.00000e+00|         0.00000e+00| 0.00000e+00|     0.00000e+00|269.6870|      0.00000e+00|            0.00000e+00|      2.19122e-06|            2.39950e-06|   3.47316e-06|       9.95201e-09|             1.08980e-08|         1.80123e-06|      -1.67171e+00|             3.44291e-01|    33.28100|   253.46001|     0.00000e+00|           0.00000e+00|     2.19122e-06|           2.39950e-06|  3.47316e-06|      9.95201e-09|            1.08980e-08|        1.80123e-06|     -1.67171e+00|            3.44291e-01|   33.28100|  253.46001|3.35702e+01|     0.00000e+00|           0.00000e+00|     5.80417e-07|           0.00000e+00|  1.16942e-05|      1.29554e-08|            0.00000e+00|        0.00000e+00|     -4.96212e+00|            1.91956e+04|  -11.52000|   33.28100|-1.07151e-07|     0.00000e+00|           0.00000e+00|     2.51766e-06|           3.62302e-06|  1.62449e-06|      1.52956e-08|            2.20111e-08|        1.31610e-06|     -1.31287e+00|            4.40269e-01|   88.86000|  253.46001|2.17452e+01|                    0|   0.00000|   0.00000|                   |        |2.70000e+01| 10.9359|   88.86000|   34.30000|  253.46001|  109.58000|  418.06000|629100208.25000| 34.3797|
|GRB110731465|2011-07-31 11:09:29.002|18 41 40.8|-28 39 00|      0.2400|     20.0000| 6.25900|  434.84000| 5.57819e+02|       1|-10.6834|             4.2900|             3500.00|                  1.00|             435.95999|         75.00|    2.28920e-05|          5.70350e-08|GRB110731465|      0.003|      7.485|          0.57200|      7.488|GRB110731A|P8_TRANSIENT020E| 4.47096e-04|-5.91862e+00|     7.55592e-01|   1.77125e+00|         1.14103e-01|   3.88521e-01|         1.07067e+00|      2.40712e+00|            4.77994e-01|-1.95148e+00| 1.84882e-01| 1.76435e-03|   1.53423e+00|         1.16603e-01| 3.88521e-01|     1.07067e+00|  6.0874|      1.25181e+53|            1.80518e+52|      4.44612e-06|            1.23341e-06|   8.45329e-04|       4.44612e-07|             1.23341e-07|         1.12280e-04|      -2.39866e+00|             1.72838e-01|     0.00000|    10.00000|     5.42247e+52|           1.26852e+52|     4.39947e-06|           2.11730e-06|  9.33416e-06|      1.02678e-08|            4.94152e-09|        2.16229e-06|     -2.00272e+00|            2.01702e-01|    7.48800|  435.95999|8.90477e+01|     1.22929e+53|           2.59472e+52|     2.97741e-06|           6.74942e-07|  9.77442e-04|      3.97784e-07|            9.01727e-08|        1.40611e-04|     -2.63517e+00|            2.18101e-01|    0.00300|    7.48800| 4.69498e+02|     1.45626e+53|           2.35237e+52|     6.32294e-06|           1.61952e-06|  2.35448e-05|      1.45408e-08|            3.72440e-09|        3.36527e-06|     -2.28864e+00|            1.55690e-01|    1.12000|  435.95999|1.91376e+02|                    1|   2.10800|   8.36700|        7.48113e+28| 2.83000|3.90000e+02|  2.8752|    1.12000|    0.95000|  435.95999|   14.18500|  464.16000|333803371.95000| 50.7296|
|GRB160709826|2016-07-09 19:49:03.003|15 44 26.4|-28 30 36|      0.2700|     15.0000| 3.20500|   25.30000| 3.10023e+02|       0| 20.6085|             3.4000|              990.00|                  1.00|               1.47000|         28.00|    2.28170e-06|          1.13370e-08|GRB160709826|      0.000|      5.440|          0.45300|      5.440|GRB160709A|P8_TRANSIENT020E| 9.99000e+02| 0.00000e+00|     0.00000e+00|   0.00000e+00|         0.00000e+00|   0.00000e+00|         0.00000e+00|      0.00000e+00|            0.00000e+00| 0.00000e+00| 0.00000e+00| 9.99000e+02|   0.00000e+00|         0.00000e+00| 0.00000e+00|     0.00000e+00|342.9675|      0.00000e+00|            0.00000e+00|      2.87786e-06|            1.07123e-06|   1.04014e-03|       5.29019e-07|             1.96918e-07|         2.14810e-04|      -2.42457e+00|             2.70221e-01|     0.00000|     5.44000|     0.00000e+00|           0.00000e+00|     4.30007e-07|           3.77767e-07|  4.61481e-05|      2.11513e-08|            1.85818e-08|        2.39450e-05|     -2.51335e+00|            7.28163e-01|    5.44000|   25.77000|2.93346e+01|     0.00000e+00|           0.00000e+00|     2.87786e-06|           1.07123e-06|  1.04014e-03|      5.29019e-07|            1.96918e-07|        2.14810e-04|     -2.42457e+00|            2.70221e-01|    0.00000|    5.44000| 3.10023e+02|     0.00000e+00|           0.00000e+00|     3.31763e-06|           1.40685e-06|  2.42792e-04|      1.31132e-07|            5.56068e-08|        4.81670e-05|     -2.37898e+00|            2.53933e-01|    0.47000|   25.77000|2.85224e+02|                    1|   0.41400|   3.61900|                   |        |2.10000e+02| 47.5949|    0.47000|    0.47000|   25.77000|    1.69000|   29.15000|489786547.51000| 82.2450|
|GRB190114873|2019-01-14 20:57:03.001|03 38 36.0|-27 02 24|      0.3000|     53.0000|41.29700|   30.82000| 3.52764e+03|       0|-52.9704|             2.3600|            21000.00|                  1.00|              20.91000|        220.00|    4.43250e-04|          4.99260e-07|GRB190114873|      0.704|    116.354|          2.56300|    117.058|GRB190114C|P8_TRANSIENT020E| 9.99000e+02| 0.00000e+00|     0.00000e+00|   0.00000e+00|         0.00000e+00|   0.00000e+00|         0.00000e+00|      0.00000e+00|            0.00000e+00| 0.00000e+00| 0.00000e+00| 9.99000e+02|   0.00000e+00|         0.00000e+00| 0.00000e+00|     0.00000e+00|222.6626|      4.68640e+52|            3.71956e+51|      1.39965e-04|            2.10728e-05|   4.76441e-03|       4.54137e-06|             6.83738e-07|         3.32592e-04|      -2.06341e+00|             6.78694e-02|     2.18000|    33.00000|     0.00000e+00|           0.00000e+00|     0.00000e+00|           0.00000e+00|  0.00000e+00|      0.00000e+00|            0.00000e+00|        0.00000e+00|      0.00000e+00|            0.00000e+00|    0.00000|    0.00000|0.00000e+00|     1.58676e+53|           1.65490e+52|     4.90679e-04|           9.13582e-05|  4.17613e-03|      4.21712e-06|            7.85175e-07|        2.89170e-04|     -2.03839e+00|            6.60452e-02|    0.70400|  117.05800| 2.70145e+03|     4.68640e+52|           3.71956e+51|     1.39965e-04|           2.10728e-05|  4.76441e-03|      4.54137e-06|            6.83738e-07|        3.32592e-04|     -2.06341e+00|            6.78694e-02|    2.18000|   33.00000|3.52764e+03|                    1|   1.97500|  43.27200|        7.19906e+27| 0.42000|3.00000e+03| 67.4598|    2.18000|    2.15000|   33.00000|    0.43500|   33.84000|569192228.15000| 91.0257|
|GRB100325275|2010-03-25 06:36:08.001|22 01 02.4|-26 59 24|      0.8700|      0.0000| 0.00000|    0.95000| 6.83635e+01|       0|-52.2521|             2.3600|              820.00|                  1.00|               0.34000|          6.00|    3.35200e-06|          4.16640e-08|GRB100325275|     -0.384|      7.104|          1.61900|      6.720|GRB100325A|P8_TRANSIENT020E| 9.99000e+02| 0.00000e+00|     0.00000e+00|   0.00000e+00|         0.00000e+00|   0.00000e+00|         0.00000e+00|      0.00000e+00|            0.00000e+00| 0.00000e+00| 0.00000e+00| 9.99000e+02|   0.00000e+00|         0.00000e+00| 0.00000e+00|     0.00000e+00| 23.0736|      0.00000e+00|            0.00000e+00|      8.87300e-07|            1.00273e-06|   7.32841e-04|       9.34000e-07|             1.05550e-06|         3.30379e-04|      -1.94476e+00|             4.15213e-01|     0.22000|     1.17000|     0.00000e+00|           0.00000e+00|     0.00000e+00|           0.00000e+00|  0.00000e+00|      0.00000e+00|            0.00000e+00|        0.00000e+00|      0.00000e+00|            0.00000e+00|    0.00000|    0.00000|0.00000e+00|     0.00000e+00|           0.00000e+00|     7.00786e-07|           6.70687e-07|  1.19686e-04|      9.86467e-08|            9.44098e-08|        4.95170e-05|     -2.13060e+00|            4.43032e-01|   -0.38400|    6.72000| 5.80816e+01|     0.00000e+00|           0.00000e+00|     8.87300e-07|           1.00273e-06|  7.32841e-04|      9.34000e-07|            1.05550e-06|        3.30379e-04|     -1.94476e+00|            4.15213e-01|    0.22000|    1.17000|6.83635e+01|                    0|   0.00000|   0.00000|                   |        |3.00000e+01|  7.8462|    0.22000|    0.19000|    1.17000|    0.20500|    1.55000|291191770.03000| 52.8511|
|GRB090510016|2009-05-10 00:22:58.996|22 14 16.8|-26 37 12|      0.0500|     24.0000| 5.39600|  169.94000| 3.61801e+03|       1|-55.0958|             1.1900|            30000.00|                  1.00|               0.83000|        260.00|    3.37320e-06|          4.05760e-08|GRB090510016|     -0.048|      0.960|          0.13800|      0.912|GRB90510.0|P8_TRANSIENT020E| 3.91468e-03|-2.94783e+00|     3.26481e-01|   2.31601e+00|         1.75004e-01|   1.34096e+00|         1.79843e-01|      6.12129e-01|            1.59725e-01|-1.59215e+00| 3.87869e-02| 5.62261e-03|   1.81339e+00|         8.34448e-02| 1.34096e+00|     1.79843e-01| 24.5637|      5.11118e+52|            4.31863e+51|      3.51812e-05|            6.41206e-06|   3.11962e-03|       3.51812e-06|             6.41206e-07|         2.11136e-04|      -1.99264e+00|             6.53330e-02|     0.00000|    10.00000|     4.18965e+52|           3.79341e+51|     2.22295e-05|           4.09063e-06|  1.66466e-04|      1.31482e-07|            2.41952e-08|        1.24472e-05|     -2.15160e+00|            7.92874e-02|    0.91200|  169.98000|1.86915e+03|     1.68350e+52|           2.63116e+51|     1.73127e-05|           5.97185e-06|  9.24521e-03|      1.80340e-05|            6.22068e-06|        1.16220e-03|     -1.79433e+00|            1.02198e-01|   -0.04800|    0.91200| 1.28481e+03|     5.81881e+52|           4.62006e+51|     3.61069e-05|           6.01679e-06|  2.17190e-04|      2.12469e-07|            3.54054e-08|        1.39025e-05|     -2.05205e+00|            6.33294e-02|    0.04000|  169.98000|2.92357e+03|                    1|   0.53600|   5.93200|        1.82872e+28| 0.90300|2.60000e+03| 13.4907|    0.04000|    0.03000|  169.98000|    2.39000|  174.75000|263607781.97000| 52.2710|
|GRB110921912|2011-09-21 21:52:44.996|00 23 04.8|-26 35 24|      0.3900|      7.1000| 0.93500|  314.22000| 5.52979e+01|       1|-83.6533|             0.8100|             2000.00|                  1.00|             202.48000|         10.00|    3.63110e-05|          7.89660e-08|GRB110921912|      0.896|     17.664|          0.34500|     18.560|GRB110921B|P8_TRANSIENT010E| 9.99000e+02| 0.00000e+00|     0.00000e+00|   0.00000e+00|         0.00000e+00|   0.00000e+00|         0.00000e+00|      0.00000e+00|            0.00000e+00| 0.00000e+00| 0.00000e+00| 9.99000e+02|   0.00000e+00|         0.00000e+00| 0.00000e+00|     0.00000e+00| 36.1869|      0.00000e+00|            0.00000e+00|      3.00056e-06|            2.15384e-06|   4.37988e-06|       6.00112e-09|             4.30769e-09|         1.44752e-06|      -1.91760e+00|             2.69647e-01|     0.00000|   500.00000|     0.00000e+00|           0.00000e+00|     2.03163e-06|           1.86152e-06|  4.42730e-06|      6.70372e-09|            6.14242e-09|        1.88324e-06|     -1.88130e+00|            3.36938e-01|   18.56000|  321.62000|3.63470e+01|     0.00000e+00|           0.00000e+00|     1.11942e-06|           1.19087e-06|  5.55691e-05|      6.33728e-08|            6.74177e-08|        2.58089e-05|     -1.98815e+00|            4.17368e-01|    0.89600|   18.56000| 4.30495e+01|     0.00000e+00|           0.00000e+00|     3.30999e-06|           2.48850e-06|  6.27929e-06|      1.05340e-08|            7.91962e-09|        2.15513e-06|     -1.84533e+00|            2.64268e-01|    7.40000|  321.62000|5.47957e+01|                    1|  17.07300|  18.00800|                   |        |5.00000e+01| 33.9401|    7.40000|    6.73000|  321.62000|   52.68500|  426.32001|338334767.09000| 21.1935|
|GRB121029350|2012-10-29 08:24:18.999|15 16 16.8|-25 33 36|      0.2100|      0.0000| 0.00000| 1807.43994| 3.83823e+01|       1| 26.8127|             1.2400|             4300.00|                  1.00|            1926.45996|          5.00|    7.81460e-06|          5.80050e-08|GRB121029350|     -0.896|     15.808|          0.57200|     14.912|GRB121029A|P8_TRANSIENT010E| 9.99000e+02| 0.00000e+00|     0.00000e+00|   0.00000e+00|         0.00000e+00|   0.00000e+00|         0.00000e+00|      0.00000e+00|            0.00000e+00| 0.00000e+00| 0.00000e+00| 9.99000e+02|   0.00000e+00|         0.00000e+00| 0.00000e+00|     0.00000e+00|339.5973|      0.00000e+00|            0.00000e+00|      6.37696e-06|            5.16055e-06|   8.41276e-07|       3.33602e-09|             2.69967e-09|         3.61657e-07|      -1.57310e+00|             2.56507e-01|    14.91200|  1926.45996|     0.00000e+00|           0.00000e+00|     6.37696e-06|           5.16055e-06|  8.41276e-07|      3.33602e-09|            2.69967e-09|        3.61657e-07|     -1.57310e+00|            2.56507e-01|   14.91200| 1926.45996|3.83823e+01|     0.00000e+00|           0.00000e+00|     2.34972e-06|           0.00000e+00|  1.34171e-04|      1.48641e-07|            0.00000e+00|        0.00000e+00|     -5.99974e+00|            1.77257e-01|   -0.89600|   14.91200| 3.79053e+00|     0.00000e+00|           0.00000e+00|     3.80152e-06|           3.85084e-06|  5.97585e-07|      2.10326e-09|            2.13055e-09|        3.28459e-07|     -1.60897e+00|            3.38432e-01|  119.02000| 1926.45996|2.33782e+01|                    0|   0.00000|   0.00000|                   |        |4.00000e+01| 61.1979|  119.02000|   12.92000| 1926.45996|   72.11000| 1964.57996|373191862.93000| 42.0463|
|GRB100826957|2010-08-26 22:58:22.002|18 30 50.4|-25 16 12|      1.1300|     21.0000|21.08700|   27.88000| 3.35057e+01|       1| -7.0316|             1.0100|             1700.00|                  1.00|              61.39000|          4.00|    1.63880e-04|          9.71150e-08|GRB100826957|      8.704|     84.993|          0.72400|     93.697|GRB100826A|P8_TRANSIENT020E| 9.99000e+02| 0.00000e+00|     0.00000e+00|   0.00000e+00|         0.00000e+00|   0.00000e+00|         0.00000e+00|      0.00000e+00|            0.00000e+00| 0.00000e+00| 0.00000e+00| 9.99000e+02|   0.00000e+00|         0.00000e+00| 0.00000e+00|     0.00000e+00|  8.0915|      0.00000e+00|            0.00000e+00|      4.28646e-05|            4.77263e-05|   1.39639e-04|       5.04331e-07|             5.61532e-07|         7.12050e-05|      -1.60117e+00|             3.70949e-01|     8.70400|    93.69700|     0.00000e+00|           0.00000e+00|     0.00000e+00|           0.00000e+00|  0.00000e+00|      0.00000e+00|            0.00000e+00|        0.00000e+00|      0.00000e+00|            0.00000e+00|    0.00000|    0.00000|0.00000e+00|     0.00000e+00|           0.00000e+00|     4.28646e-05|           4.77263e-05|  1.39639e-04|      5.04331e-07|            5.61532e-07|        7.12050e-05|     -1.60117e+00|            3.70949e-01|    8.70400|   93.69700| 3.35057e+01|     0.00000e+00|           0.00000e+00|     5.08258e-06|           4.41585e-06|  4.24051e-04|      2.42490e-07|            2.10680e-07|        2.47939e-04|     -2.33877e+00|            6.33183e-01|   33.51000|   54.47000|2.25133e+01|                    1|  18.19700|  39.28400|                   |        |2.90000e+01| 72.9508|   33.51000|   29.15000|   61.39000|    5.64000|   68.31000|304556304.90000| 85.0793|
|GRB170405777|2017-04-05 18:39:22.003|14 38 21.6|-25 12 36|      0.5500|     19.0000|34.95500|  850.14001| 5.89558e+01|       1| 31.6646|             5.0900|              890.00|                  0.98|             445.97000|         23.00|    7.39630e-05|          6.61540e-08|GRB170405777|      7.424|     78.593|          0.57200|     86.017|GRB170405A|P8_TRANSIENT010E| 9.99000e+02| 0.00000e+00|     0.00000e+00|   0.00000e+00|         0.00000e+00|   0.00000e+00|         0.00000e+00|      0.00000e+00|            0.00000e+00|-1.95388e+00| 3.17353e-02| 4.24495e-06|   1.26596e+00|         1.14306e-02| 1.26596e+00|     1.14306e-02|331.4952|      5.21024e+53|            2.17093e+53|      6.69559e-06|            1.88374e-06|   4.47885e-06|       1.67390e-09|             4.70934e-10|         1.05104e-06|      -2.74127e+00|             3.20000e-01|     0.00000|  4000.00000|     9.19474e+52|           3.62923e+52|     1.73431e-06|           6.69272e-07|  4.84352e-06|      2.21789e-09|            8.55887e-10|        1.28651e-06|     -2.51421e+00|            3.30662e-01|   86.01700|  867.97998|5.02343e+01|     3.36207e+54|           8.29109e+54|     6.72499e-07|           2.98786e-07|  4.16411e-05|      8.55673e-09|            3.80169e-09|        1.87035e-05|     -5.48830e+00|            1.63027e+00|    7.42400|   86.01700| 3.29356e+01|     1.61476e+53|           7.44670e+52|     1.90556e-06|           5.38652e-07|  6.22507e-06|      2.24146e-09|            6.33604e-10|        1.51973e-06|     -2.79422e+00|            3.49259e-01|   17.84000|  867.97998|5.56116e+01|                    1|  16.55800|  51.51300|        9.69506e+28| 3.51000|4.70000e+01| 52.0270|   17.84000|   17.35000|  867.97998|   56.28000|  980.04999|513110367.88000| 60.5366|
|GRB200415367|2020-04-15 08:48:04.997|00 44 19.2|-25 00 00|      0.5600|      0.0000| 0.00000|  451.98001| 3.05781e+01|       0|-87.3384|             0.6700|             1700.00|                  1.00|             284.06000|          4.00|    5.01360e-06|          1.61540e-08|GRB200415367|     -0.016|      0.144|          0.03600|      0.128|GRB200415A|P8_TRANSIENT010E| 9.99000e+02| 0.00000e+00|     0.00000e+00|   0.00000e+00|         0.00000e+00|   0.00000e+00|         0.00000e+00|      0.00000e+00|            0.00000e+00| 0.00000e+00| 0.00000e+00| 9.99000e+02|   0.00000e+00|         0.00000e+00| 0.00000e+00|     0.00000e+00| 85.6272|      0.00000e+00|            0.00000e+00|      6.14724e-06|            6.17494e-06|   4.47200e-06|       1.36007e-08|             1.36620e-08|         2.49967e-06|      -1.65339e+00|             3.36521e-01|    19.18000|   471.16000|     0.00000e+00|           0.00000e+00|     6.05958e-06|           6.09019e-06|  4.21301e-06|      1.28645e-08|            1.29295e-08|        2.35749e-06|     -1.65216e+00|            3.36557e-01|    0.12800|  471.16000|3.05375e+01|     0.00000e+00|           0.00000e+00|     0.00000e+00|           0.00000e+00|  0.00000e+00|      0.00000e+00|            0.00000e+00|        0.00000e+00|      0.00000e+00|            0.00000e+00|    0.00000|    0.00000| 0.00000e+00|     0.00000e+00|           0.00000e+00|     6.14724e-06|           6.17494e-06|  4.47200e-06|      1.36007e-08|            1.36620e-08|        2.49967e-06|     -1.65339e+00|            3.36521e-01|   19.18000|  471.16000|3.05781e+01|                    0|   0.00000|   0.00000|                   |        |2.90000e+01| 49.1127|   19.18000|   17.89000|  471.16000|   94.19500|  658.26001|608633290.56000| 42.3634|
|GRB121123442|2012-11-23 10:35:55.000|01 54 28.8|-24 03 36|      0.5000|      0.0000| 0.00000| 1383.23999| 2.68282e+01|       0|-75.4696|             0.5400|             2500.00|                  1.00|             268.01999|          7.00|    1.42320e-05|          1.03120e-07|GRB121123442|      2.304|     42.497|          1.99900|     44.801|GRB121123B|P8_TRANSIENT010E| 9.99000e+02| 0.00000e+00|     0.00000e+00|   0.00000e+00|         0.00000e+00|   0.00000e+00|         0.00000e+00|      0.00000e+00|            0.00000e+00| 0.00000e+00| 0.00000e+00| 9.99000e+02|   0.00000e+00|         0.00000e+00| 0.00000e+00|     0.00000e+00|204.2500|      0.00000e+00|            0.00000e+00|      4.68684e-06|            2.82055e-06|   1.92486e-06|       1.17171e-09|             7.05138e-10|         7.86828e-07|      -2.29773e+00|             3.97230e-01|     0.00000|  4000.00000|     0.00000e+00|           0.00000e+00|     2.15883e-06|           1.32902e-06|  2.28839e-06|      1.34384e-09|            8.27299e-10|        9.76457e-07|     -2.32097e+00|            4.21492e-01|   44.80100| 1651.26001|2.48782e+01|     0.00000e+00|           0.00000e+00|     0.00000e+00|           0.00000e+00|  0.00000e+00|      0.00000e+00|            0.00000e+00|        0.00000e+00|      0.00000e+00|            0.00000e+00|    0.00000|    0.00000| 0.00000e+00|     0.00000e+00|           0.00000e+00|     1.86898e-06|           1.09066e-06|  2.41803e-06|      1.35116e-09|            7.88484e-10|        1.03825e-06|     -2.35470e+00|            4.40699e-01|  268.01999| 1651.26001|2.59058e+01|                    0|   0.00000|   0.00000|                   |        |2.70000e+01| 78.8018|  268.01999|  174.75000| 1651.26001|  213.17000| 1984.32996|375359758.71000| 76.4233|
